"city_ID","planted_date","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_type","address","overhead_utility","diameter_breast_height_CM","condition","native","diameter_breast_height_binned_CM","greater_metro","tree_ID","most_recent_observation","retired_date","most_recent_observation_type","zipcode","neighborhood","location_name","ward","district","height_M","height_binned_M","percent_population"
12692,NA,"Loblolly (pinus taeda) pine","Pinus taeda","Knoxville","Tennessee","-84.02700984","35.90706519","green_space","7633 Alki Ln","No",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12693,NA,"Loblolly (pinus taeda) pine","Pinus taeda","Knoxville","Tennessee","-84.02704606","35.9070861","green_space","7633 Alki Ln","No",25.4,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12694,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.02781035","35.90654397","green_space","7633 Alki Ln","No",25.4,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12695,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.02802865","35.90680696","green_space","7633 Alki Ln","No",25.4,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12696,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.0280828","35.90687478","green_space","7633 Alki Ln","No",20.32,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12697,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.02817912","35.90678312","green_space","7633 Alki Ln","No",25.4,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12698,NA,"Sugar (acer saccharum) maple","Acer saccharum","Knoxville","Tennessee","-84.0282657","35.90684671","green_space","7633 Alki Ln","No",25.4,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12699,NA,"Eastern (juniperus virginiana) redcedar","Juniperus virginiana","Knoxville","Tennessee","-84.02828718","35.90669165","green_space","7633 Alki Ln","No",50.8,"fair","naturally_occurring","45.72 to 60.96 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12700,NA,"Eastern (juniperus virginiana) redcedar","Juniperus virginiana","Knoxville","Tennessee","-84.02833565","35.90675103","green_space","7633 Alki Ln","No",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12701,NA,"Eastern (juniperus virginiana) redcedar","Juniperus virginiana","Knoxville","Tennessee","-84.02840759","35.90681317","green_space","7633 Alki Ln","No",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12702,NA,"Loblolly (pinus taeda) pine","Pinus taeda","Knoxville","Tennessee","-84.02843637","35.9067192","green_space","7633 Alki Ln","No",50.8,"fair","naturally_occurring","45.72 to 60.96 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12703,NA,"Eastern (juniperus virginiana) redcedar","Juniperus virginiana","Knoxville","Tennessee","-84.02848842","35.90675353","green_space","7633 Alki Ln","No",25.4,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12704,NA,"Loblolly (pinus taeda) pine","Pinus taeda","Knoxville","Tennessee","-84.02855076","35.90678683","green_space","7633 Alki Ln","No",43.18,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12705,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.02864059","35.90654144","green_space","7633 Alki Ln","No",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12706,NA,"Stump (stump)",NA,"Knoxville","Tennessee","-84.0291501","35.90616369","green_space","7633 Alki Ln","No",43.18,"dead","no_info","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12707,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.02944571","35.90602717","green_space","7633 Alki Ln","No",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12708,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.02957467","35.90608176","green_space","7633 Alki Ln","No",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12709,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.02917074","35.90660594","green_space","7633 Alki Ln","No",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12710,NA,"American (platanus occidentalis) sycamore","Platanus occidentalis","Knoxville","Tennessee","-84.0305075","35.90611897","green_space","7633 Alki Ln","No",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12711,NA,"American (platanus occidentalis) sycamore","Platanus occidentalis","Knoxville","Tennessee","-84.03044723","35.90602667","green_space","7633 Alki Ln","No",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12712,NA,"American (platanus occidentalis) sycamore","Platanus occidentalis","Knoxville","Tennessee","-84.03040779","35.90593599","green_space","7633 Alki Ln","No",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12713,NA,"American (platanus occidentalis) sycamore","Platanus occidentalis","Knoxville","Tennessee","-84.03034714","35.90585931","green_space","7633 Alki Ln","No",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12714,NA,"American (platanus occidentalis) sycamore","Platanus occidentalis","Knoxville","Tennessee","-84.03026861","35.90572755","green_space","7633 Alki Ln","No",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12717,NA,"Black (prunus serotina) cherry","Prunus serotina","Knoxville","Tennessee","-84.03009373","35.90547027","green_space","7633 Alki Ln","No",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12718,NA,"Common (celtis occidentalis) hackberry","Celtis occidentalis","Knoxville","Tennessee","-84.03005335","35.90548135","green_space","7633 Alki Ln","No",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12719,NA,"Sugar (acer saccharum) maple","Acer saccharum","Knoxville","Tennessee","-84.02918545","35.90510312","green_space","7633 Alki Ln","No",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12720,NA,"Sugar (acer saccharum) maple","Acer saccharum","Knoxville","Tennessee","-84.02882691","35.90488065","green_space","7633 Alki Ln","No",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12721,NA,"Stump (stump)",NA,"Knoxville","Tennessee","-84.02916595","35.90543812","green_space","7633 Alki Ln","No",27.94,"dead","no_info","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12722,NA,"Stump (stump)",NA,"Knoxville","Tennessee","-84.02939974","35.90558156","green_space","7633 Alki Ln","No",27.94,"dead","no_info","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12723,NA,"Stump (stump)",NA,"Knoxville","Tennessee","-84.02945948","35.90569476","green_space","7633 Alki Ln","No",27.94,"dead","no_info","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12724,NA,"Stump (stump)",NA,"Knoxville","Tennessee","-84.02933176","35.90586619","green_space","7633 Alki Ln","No",27.94,"dead","no_info","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12725,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.02891425","35.90575758","green_space","7633 Alki Ln","No",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12726,NA,"Flowering (cornus florida) dogwood","Cornus florida","Knoxville","Tennessee","-84.02898422","35.9055878","green_space","7633 Alki Ln","No",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12727,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.02881118","35.90558105","green_space","7633 Alki Ln","No",60.96,"fair","naturally_occurring","45.72 to 60.96 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12728,NA,"Vacant site medium (vacant site medium)",NA,"Knoxville","Tennessee","-84.02865787","35.905619","green_space","7633 Alki Ln","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23011,NA,"Common (celtis occidentalis) hackberry","Celtis occidentalis","Knoxville","Tennessee","-84.02927282","35.90473766","green_space","7633 Alki Ln","No",50.8,"fair","naturally_occurring","45.72 to 60.96 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23010,NA,"American (ulmus americana) elm","Ulmus americana","Knoxville","Tennessee","-84.02961962","35.90660919","green_space","7633 Alki Ln","No",63.5,"fair","naturally_occurring","60.96 to 76.2 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23009,NA,"American (ulmus americana) elm","Ulmus americana","Knoxville","Tennessee","-84.02956862","35.90661472","green_space","7633 Alki Ln","No",76.2,"fair","naturally_occurring","60.96 to 76.2 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23008,NA,"American (ulmus americana) elm","Ulmus americana","Knoxville","Tennessee","-84.02942783","35.90665298","green_space","7633 Alki Ln","No",76.2,"fair","naturally_occurring","60.96 to 76.2 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12729,NA,"Vacant site medium (vacant site medium)",NA,"Knoxville","Tennessee","-84.02849106","35.90562018","green_space","7633 Alki Ln","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12730,NA,"White (fraxinus americana) ash","Fraxinus americana","Knoxville","Tennessee","-84.02831843","35.9056617","green_space","7633 Alki Ln","No",76.2,"fair","naturally_occurring","60.96 to 76.2 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12731,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-84.02823054","35.90564853","green_space","7633 Alki Ln","No",15.24,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12732,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-84.02809839","35.90567508","green_space","7633 Alki Ln","No",25.4,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12733,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-84.02800185","35.90568784","green_space","7633 Alki Ln","No",20.32,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12734,NA,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-84.02793711","35.90571157","green_space","7633 Alki Ln","No",15.24,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12735,NA,"Pin (quercus palustris) oak","Quercus palustris","Knoxville","Tennessee","-84.02785262","35.90581936","green_space","7633 Alki Ln","No",25.4,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12736,NA,"Pin (quercus palustris) oak","Quercus palustris","Knoxville","Tennessee","-84.02784777","35.90588582","green_space","7633 Alki Ln","No",25.4,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12737,NA,"Pin (quercus palustris) oak","Quercus palustris","Knoxville","Tennessee","-84.02789825","35.90604974","green_space","7633 Alki Ln","No",25.4,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12738,NA,"American (ulmus americana) elm","Ulmus americana","Knoxville","Tennessee","-84.02780222","35.90617082","green_space","7633 Alki Ln","No",83.82,"poor","naturally_occurring","more than 76.2 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12739,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.02748825","35.90634964","green_space","7633 Alki Ln","No",35.56,"poor","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12740,NA,"Pin (quercus palustris) oak","Quercus palustris","Knoxville","Tennessee","-84.02821242","35.90521375","green_space","7633 Alki Ln","No",30.48,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12741,NA,"Willow (quercus phellos) oak","Quercus phellos","Knoxville","Tennessee","-84.02813757","35.90525689","green_space","7633 Alki Ln","No",30.48,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12742,NA,"Pin (quercus palustris) oak","Quercus palustris","Knoxville","Tennessee","-84.02804787","35.90531805","green_space","7633 Alki Ln","No",30.48,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12743,NA,"Willow (quercus phellos) oak","Quercus phellos","Knoxville","Tennessee","-84.02795368","35.90536478","green_space","7633 Alki Ln","No",33.02,"good","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12744,NA,"Common (celtis occidentalis) hackberry","Celtis occidentalis","Knoxville","Tennessee","-84.02788984","35.90541723","green_space","7633 Alki Ln","No",76.2,"fair","naturally_occurring","60.96 to 76.2 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12745,NA,"Common (diospyros virginiana) persimmon","Diospyros virginiana","Knoxville","Tennessee","-84.02785707","35.9054454","green_space","7633 Alki Ln","No",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12746,NA,"Flowering (malus) crabapple","Malus","Knoxville","Tennessee","-84.0274345","35.90554155","green_space","7633 Alki Ln","No",25.4,"fair","no_info","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12747,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.02733901","35.90557651","green_space","7633 Alki Ln","Yes",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12748,NA,"Flowering (malus) crabapple","Malus","Knoxville","Tennessee","-84.02727885","35.90560946","green_space","7633 Alki Ln","Yes",30.48,"fair","no_info","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12749,NA,"Flowering (cornus florida) dogwood","Cornus florida","Knoxville","Tennessee","-84.02725929","35.90555825","green_space","7633 Alki Ln","No",15.24,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12750,NA,"American (ulmus americana) elm","Ulmus americana","Knoxville","Tennessee","-84.02697639","35.90571408","green_space","7633 Alki Ln","No",76.2,"poor","naturally_occurring","60.96 to 76.2 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12751,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-84.02690806","35.90575341","green_space","7633 Alki Ln","No",35.56,"poor","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12752,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-84.02664519","35.90587696","green_space","7633 Alki Ln","No",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12753,NA,"Eastern white (pinus strobus) pine","Pinus strobus","Knoxville","Tennessee","-84.02650969","35.9059726","green_space","7633 Alki Ln","No",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12754,NA,"Eastern (juniperus virginiana) redcedar","Juniperus virginiana","Knoxville","Tennessee","-84.02665829","35.90625297","green_space","7633 Alki Ln","No",60.96,"fair","naturally_occurring","45.72 to 60.96 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12755,NA,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-84.02737272","35.90654652","green_space","7633 Alki Ln","No",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99962,NA,"_multiple species (_multiple species)",NA,"Knoxville","Tennessee","-83.88955508","35.95049993","built_environment","1752 Allen Dr","No",556.26,"good","no_info","more than 76.2 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21044,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95467156","35.98746278","built_environment","220 Ambrose St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21045,2019,"Japanese flowering (prunus serrulata) cherry","Prunus serrulata","Knoxville","Tennessee","-83.95463484","35.98741141","built_environment","220 Ambrose St","Yes",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21126,2020,"American (tilia americana) linden","Tilia americana","Knoxville","Tennessee","-83.95394043","35.9882731","built_environment","313 Ambrose St","Yes",5.08,"good","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21127,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95390543","35.9882322","built_environment","313 Ambrose St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21128,2020,"Kentucky coffeetree (gymnocladus dioicus)","Gymnocladus dioicus","Knoxville","Tennessee","-83.95387178","35.98818217","built_environment","313 Ambrose St","Yes",5.08,"good","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21049,2019,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.95449631","35.98722198","built_environment","3013 Ambrose St","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21046,2019,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.9545926","35.98734728","built_environment","3017 Ambrose St","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21048,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95453606","35.98727023","built_environment","3017 Ambrose St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15283,NA,"Vacant site large (vacant site large)",NA,"Knoxville","Tennessee","-83.92894209","35.98206176","built_environment","107 Anderson Ave E","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15284,NA,"Vacant site large (vacant site large)",NA,"Knoxville","Tennessee","-83.92906994","35.98196048","built_environment","107 Anderson Ave E","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15289,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.92874943","35.98208727","built_environment","114 Anderson Ave E","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15290,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.92870877","35.9821256","built_environment","114 Anderson Ave E","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15292,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.92863839","35.98218375","built_environment","120 Anderson Ave E","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15291,NA,"Vacant site medium (vacant site medium)",NA,"Knoxville","Tennessee","-83.92857636","35.98224204","built_environment","122 Anderson Ave E","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15293,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.92854008","35.98227195","built_environment","122 Anderson Ave E","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15294,NA,"Goldenraintree (koelreuteria paniculata)","Koelreuteria paniculata","Knoxville","Tennessee","-83.92836933","35.98241828","built_environment","200 Anderson Ave E","No",7.62,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15320,NA,"Vacant site medium (vacant site medium)",NA,"Knoxville","Tennessee","-83.92839543","35.98253748","built_environment","201 Anderson Ave E","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
