"city_ID","most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_type","overhead_utility","condition","native","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","retired_date","zipcode","address","neighborhood","location_name","ward","district","diameter_breast_height_CM","height_M","height_binned_M","percent_population"
18986,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01027671,41.52695133,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18987,"6/1/2013","inventory_date","Silver maple","Acer saccharinum","De Soto","Iowa",-94.00939101,41.5312711,"green_space","No lines","fair","naturally_occurring",NA,"DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19177,"6/1/2013","inventory_date","Littleleaf linden","Tilia cordata","De Soto","Iowa",-94.01010534,41.52774502,"green_space","No lines","fair","introduced","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19178,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01091761,41.5269978,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20083,"6/1/2013","inventory_date","Boxelder","Acer negundo","De Soto","Iowa",-94.01023641,41.52714685,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20084,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01021596,41.52704292,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20282,"6/27/2016","inventory_date","Hickory","Carya","Newton","Iowa",-93.07810261,41.70207617,"green_space","Yes and not conflicting","fair","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20668,"6/1/2013","inventory_date","Black cherry","Prunus serotina","De Soto","Iowa",-94.01019444,41.5271738,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20669,"6/1/2013","inventory_date","Boxelder","Acer negundo","De Soto","Iowa",-94.01088862,41.52737458,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20670,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01091047,41.52718598,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21625,"6/1/2013","inventory_date","Northern red oak","Quercus rubra","De Soto","Iowa",-94.01047171,41.52784897,"green_space","No lines","fair","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21626,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01072966,41.52735957,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21627,"6/1/2013","inventory_date","Boxelder","Acer negundo","De Soto","Iowa",-94.01106979,41.52740623,"green_space","No lines","poor","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21628,"6/1/2013","inventory_date",NA,NA,"De Soto","Iowa",-94.01105729,41.5279569,"green_space","No lines","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21629,"6/1/2013","inventory_date","American sycamore","Platanus occidentalis","De Soto","Iowa",-94.00758274,41.52907598,"no_info","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21630,"6/1/2013","inventory_date","Bur oak","Quercus macrocarpa","De Soto","Iowa",-94.00759067,41.53073333,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21991,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01098554,41.52711472,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21992,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01026954,41.52697802,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22021,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01064104,41.52694185,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22022,"6/1/2013","inventory_date","Boxelder","Acer negundo","De Soto","Iowa",-94.01088461,41.52669955,"green_space","No lines","fair","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22436,"6/1/2013","inventory_date","Green ash","Fraxinus pennsylvanica","De Soto","Iowa",-94.00551462,41.53421998,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22437,"6/1/2013","inventory_date","Boxelder","Acer negundo","De Soto","Iowa",-94.01033904,41.52727332,"green_space","No lines","fair","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22438,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01106352,41.52781817,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22439,"6/1/2013","inventory_date","American sycamore","Platanus occidentalis","De Soto","Iowa",-94.00760471,41.52889202,"no_info","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22733,"6/1/2013","inventory_date","Green ash","Fraxinus pennsylvanica","De Soto","Iowa",-94.01003301,41.53161995,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22900,"6/1/2013","inventory_date","Boxelder","Acer negundo","De Soto","Iowa",-94.01034466,41.52723053,"green_space","No lines","fair","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22901,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01046096,41.52697585,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23587,"6/1/2013","inventory_date","Siberian elm","Ulmus pumila","De Soto","Iowa",-94.00986606,41.5276481,"green_space","No lines","good","introduced","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23588,"6/1/2013","inventory_date","Black cherry","Prunus serotina","De Soto","Iowa",-94.01019841,41.52716973,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23589,"6/1/2013","inventory_date","Boxelder","Acer negundo","De Soto","Iowa",-94.01095674,41.52736542,"green_space","No lines","fair","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23590,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01058026,41.52702503,"green_space","No lines","fair","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23591,"6/1/2013","inventory_date","Apple","Malus","De Soto","Iowa",-94.00742526,41.52979225,"no_info","No lines","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23829,"6/1/2013","inventory_date","Ash","Fraxinus","De Soto","Iowa",-94.01009831,41.5274015,"green_space","No lines","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23830,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01070176,41.52696002,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23831,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01058871,41.52690162,"green_space","No lines","dead/dying","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23832,"6/1/2013","inventory_date","Silver maple","Acer saccharinum","De Soto","Iowa",-94.015764,41.53693812,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25038,"4/17/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.151512,41.82398767,"green_space","No lines","poor","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25039,"4/19/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.15506,41.81946867,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25040,"4/22/2012","inventory_date","Green ash","Fraxinus pennsylvanica","Baxter","Iowa",-93.14573567,41.821629,"green_space","No lines","dead/dying","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25041,"4/19/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.155256,41.819193,"green_space","No lines","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25042,"4/17/2012","inventory_date","Lilac","Syringa","Baxter","Iowa",-93.14761133,41.82195867,"green_space","No lines","fair","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25043,"4/22/2012","inventory_date","Spruce","Picea","Baxter","Iowa",-93.14593767,41.82171033,"green_space","No lines","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25044,"4/19/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.15289467,41.81863533,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25045,"4/17/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.15361933,41.82635567,"green_space","No lines","fair","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25046,"4/17/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.15136367,41.82467933,"green_space","No lines","fair","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25338,"4/19/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.15527367,41.81864133,"green_space","No lines","fair","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25339,"4/17/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.147649,41.82640667,"green_space","No lines","poor","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25340,"4/22/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.15372667,41.81892,"green_space","No lines","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25341,"4/17/2012","inventory_date","Honeylocust","Gleditsia triacanthos","Baxter","Iowa",-93.14905667,41.827648,"green_space","No lines","fair","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25342,"4/17/2012","inventory_date","Lilac","Syringa","Baxter","Iowa",-93.14760667,41.82194,"green_space","No lines","fair","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25343,"4/22/2012","inventory_date","Eastern red cedar","Juniperus virginiana","Baxter","Iowa",-93.145616,41.82095467,"green_space","Yes and conflicting","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25344,"4/22/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.145734,41.82172933,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25345,"4/17/2012","inventory_date","Silver maple","Acer saccharinum","Baxter","Iowa",-93.14654533,41.82734267,"green_space","Yes and not conflicting","poor","naturally_occurring",NA,"DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25706,"8/20/2012","inventory_date","Northern red oak","Quercus rubra","Dexter","Iowa",-94.22954667,41.51904067,"green_space","No lines","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25707,"8/20/2012","inventory_date","Apple","Malus","Dexter","Iowa",-94.23123367,41.51822567,"green_space","No lines","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25708,"8/20/2012","inventory_date","Green ash","Fraxinus pennsylvanica","Dexter","Iowa",-94.22933,41.51926767,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25709,"8/16/2012","inventory_date","Maple","Acer","Dexter","Iowa",-94.22097333,41.51507067,"green_space","0","poor","no_info","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25710,"8/17/2012","inventory_date","Silver maple","Acer saccharinum","Dexter","Iowa",-94.232405,41.516972,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25711,"8/16/2012","inventory_date","Apple","Malus","Dexter","Iowa",-94.22412733,41.517674,"green_space","Yes and not conflicting","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25712,"8/16/2012","inventory_date","Ash","Fraxinus","Dexter","Iowa",-94.22561267,41.51601767,"green_space","No lines","good","no_info","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25713,"8/16/2012","inventory_date","Sugar maple","Acer saccharum","Dexter","Iowa",-94.22696833,41.517129,"green_space","No lines","fair","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25714,"8/16/2012","inventory_date","Northern red oak","Quercus rubra","Dexter","Iowa",-94.222483,41.515606,"green_space","No lines","good","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25715,"8/17/2012","inventory_date","Apple","Malus","Dexter","Iowa",-94.22810433,41.51260267,"green_space","Yes and conflicting","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25716,"8/16/2012","inventory_date","Maple","Acer","Dexter","Iowa",-94.22552667,41.51813167,"green_space","Yes and not conflicting","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25717,"8/16/2012","inventory_date","Ash","Fraxinus","Dexter","Iowa",-94.22447767,41.51600467,"green_space","No lines","good","no_info","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25944,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01001691,41.52712597,"green_space","No lines","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25945,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01095442,41.5271473,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25946,"6/1/2013","inventory_date","American elm","Ulmus americana","De Soto","Iowa",-94.01109477,41.52698038,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25947,"6/1/2013","inventory_date","Apple","Malus","De Soto","Iowa",-94.01572559,41.53720543,"green_space","No lines","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25948,"6/1/2013","inventory_date","American sycamore","Platanus occidentalis","De Soto","Iowa",-94.00758347,41.52867232,"no_info","No lines","good","naturally_occurring",NA,"DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26022,"6/27/2016","inventory_date","Bur oak","Quercus macrocarpa","Newton","Iowa",-93.05376753,41.68725868,"green_space","No lines","fair","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26288,"6/1/2013","inventory_date","Eastern cottonwood","Populus deltoides","De Soto","Iowa",-94.01070646,41.52726895,"green_space","No lines","good","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26661,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01105927,41.52705553,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26662,"6/1/2013","inventory_date","Black walnut","Juglans nigra","De Soto","Iowa",-94.01036904,41.52697918,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26663,"6/1/2013","inventory_date","Eastern red cedar","Juniperus virginiana","De Soto","Iowa",-94.00676697,41.53152055,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27947,"6/27/2016","inventory_date","Maple","Acer","Newton","Iowa",-93.07783008,41.70201398,"green_space","No lines","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28029,"4/19/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.15414333,41.81925567,"green_space","No lines","fair","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28030,"4/19/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.15335533,41.81878433,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28031,"4/19/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.15259333,41.818774,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28032,"4/17/2012","inventory_date","Red pine","Pinus resinosa","Baxter","Iowa",-93.148634,41.82802467,"green_space","No lines","poor","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28033,"4/17/2012","inventory_date","Red maple","Acer rubrum","Baxter","Iowa",-93.14730667,41.822005,"green_space","Yes and not conflicting","fair","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28034,"4/17/2012","inventory_date","Lilac","Syringa","Baxter","Iowa",-93.147605,41.82190667,"green_space","No lines","fair","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28035,"4/17/2012","inventory_date","Northern white cedar","Thuja occidentalis","Baxter","Iowa",-93.14732,41.821862,"green_space","No lines","good","introduced","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28245,"4/17/2012","inventory_date","Silver maple","Acer saccharinum","Baxter","Iowa",-93.15405067,41.826361,"green_space","No lines","fair","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28246,"4/17/2012","inventory_date","Blue spruce","Picea pungens","Baxter","Iowa",-93.15185033,41.82885333,"green_space","Yes and conflicting","good","introduced","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28247,"4/22/2012","inventory_date","Northern hackberry","Celtis occidentalis","Baxter","Iowa",-93.149576,41.82762467,"green_space","No lines","poor","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28248,"4/22/2012","inventory_date",NA,NA,"Baxter","Iowa",-93.15346433,41.81981167,"green_space","No lines","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28249,"4/17/2012","inventory_date","Eastern red cedar","Juniperus virginiana","Baxter","Iowa",-93.145255,41.82317767,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28250,"4/22/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.15307734,41.81981767,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28251,"4/19/2012","inventory_date","Sugar maple","Acer saccharum","Baxter","Iowa",-93.15451667,41.81858067,"green_space","No lines","fair","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28252,"4/17/2012","inventory_date","Silver maple","Acer saccharinum","Baxter","Iowa",-93.14991367,41.82731734,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
