"common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","location_type","zipcode","neighborhood","location_name","ward","district","overhead_utility","diameter_breast_height_CM","condition","height_M","percent_population"
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European hornbeam","Carpinus betulus","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European hornbeam","Carpinus betulus","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European hornbeam","Carpinus betulus","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Honey locust","Gleditsia triacanthos","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American holly","Ilex opaca","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swamp white oak","Quercus bicolor","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swamp white oak","Quercus bicolor","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swamp white oak","Quercus bicolor","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swamp white oak","Quercus bicolor","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swamp white oak","Quercus bicolor","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian elm","Ulmus pumila","Nashville","Tennessee",-86.7765013,36.1601196,"130 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Nashville","Tennessee",-86.7848883,36.1611561,"Church St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London planetree","Platanus acerifolia","Nashville","Tennessee",-86.775421,36.158113,"301 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese zelkova","Zelkova serrata","Nashville","Tennessee",-86.77541,36.1580971,"317 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetgum","Liquidambar styraciflua","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese zelkova","Zelkova serrata","Nashville","Tennessee",-86.7754017,36.1580852,"329 4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese zelkova","Zelkova serrata","Nashville","Tennessee",-86.7610484,36.1368928,"4th Av S","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow oak","Quercus phellos","Nashville","Tennessee",-86.778098,36.165688,"Coliseum","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7760492,36.1632598,"Commerce St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7760492,36.1632598,"Commerce St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7760492,36.1632598,"Commerce St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7760492,36.1632598,"Commerce St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White ash","Fraxinus americana","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White ash","Fraxinus americana","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green ash","Fraxinus pennsylvanica","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7760492,36.1632598,"Commerce St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7760492,36.1632598,"Commerce St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ginkgo","Ginkgo biloba","Nashville","Tennessee",-86.7760492,36.1632598,"Commerce St","introduced",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American holly","Ilex opaca","Nashville","Tennessee",-86.7760492,36.1632598,"Commerce St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American holly","Ilex opaca","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American holly","Ilex opaca","Nashville","Tennessee",-86.7760492,36.1632598,"Commerce St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American holly","Ilex opaca","Nashville","Tennessee",-86.7760492,36.1632598,"Commerce St","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American holly","Ilex opaca","Nashville","Tennessee",-86.7802119,36.1632249,"5th Av N","naturally_occurring",NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
