"city_ID","planted_date","most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","zipcode","address","neighborhood","location_name","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","retired_date","location_type","ward","district","overhead_utility","percent_population"
2249450,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89590168,36.00972695,27701,"1416 Glendale Avenue","Walltown",NA,78.74,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250458,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91776502,36.02114315,27705,"1407 Clarendon Street",NA,NA,83.82,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249964,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.92728597,36.01976371,27705,"2120 Wilson Street",NA,NA,104.14,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249507,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.897264,36.00652733,27701,"215 Monmouth Avenue",NA,NA,104.14,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270268,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.91448513,35.97869479,27707,"Briar Cliff Rd",NA,NA,5.08,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269150,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91626209,35.97663655,27707,"112 Forest Wood Dr",NA,NA,66.04,"good",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269693,NA,"03/30/2020","edit_date","Sweetgum","Liquidambar styraciflua","Durham","North Carolina",-78.91439393,35.97860525,27707,"Briar Cliff Rd",NA,NA,78.74,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269718,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.88459325,36.02061249,27704,"520 E Club Blvd",NA,NA,83.82,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304690,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.91100496,36.01294225,27701,"1207 Watts St","Walltown",NA,7.62,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304497,NA,"03/30/2020","edit_date","Kousa dogwood","Cornus kousa","Durham","North Carolina",-78.89857728,36.00554548,27701,"230 West Trinity Avenue",NA,NA,10.16,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303828,NA,"03/30/2020","edit_date","Amur maple","Acer ginnala","Durham","North Carolina",-78.90374221,35.99347504,27701,"335-351 Blackwell Street","Southside/ college view",NA,38.1,"fair",NA,"introduced",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303843,NA,"03/30/2020","edit_date","Sugar maple","Acer saccharum","Durham","North Carolina",-78.91110146,36.00476456,27701,"428 Watts St","Walltown",NA,83.82,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249890,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90264854,36.02321028,27704,"2106 Ruffin St",NA,NA,134.62,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270626,NA,"03/30/2020","edit_date","Overcup oak","Quercus lyrata","Durham","North Carolina",-78.91706809,35.9766398,27707,"102 Forest Wood Dr",NA,NA,12.7,"excellent",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2268863,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.9148576,35.97958558,27707,"1748 University Drive",NA,NA,109.22,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304564,NA,"03/30/2020","edit_date","Swamp chestnut oak","Quercus michauxii","Durham","North Carolina",-78.912219,36.00988198,27701,"800-808 North Buchanan Boulevard","Walltown",NA,2.54,"excellent",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304478,NA,"03/30/2020","edit_date","Littleleaf linden","Tilia cordata","Durham","North Carolina",-78.89986569,36.00665283,27701,"312 Monmouth Avenue",NA,NA,5.08,"poor",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305741,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.90832879,36.00738789,NA,"765 North Gregson St","Walltown",NA,5.08,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304411,NA,"03/30/2020","edit_date","Flowering dogwood","Cornus florida","Durham","North Carolina",-78.90847061,36.00559213,27701,"1002 West Trinity Avenue","Walltown",NA,12.7,"excellent",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304809,NA,"04/19/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.90941307,36.01491656,27701,"1083 Englewood Ave",NA,NA,53.34,"good",NA,"no_info",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248769,NA,"03/30/2020","edit_date","Water oak","Quercus nigra","Durham","North Carolina",-78.89081246,36.02353451,27704,"201-209 East Lavender Avenue",NA,NA,53.34,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249443,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89264327,36.0235764,27704,"104 West Lavender Avenue",NA,NA,78.74,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248977,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89374629,36.02039338,27704,"2406 Shenandoah Ave",NA,NA,86.36,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249584,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.8943471,36.01204295,27701,"1428 Acadia St",NA,NA,91.44,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249576,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89867887,36.02175683,27704,"2379 Glendale Ave",NA,NA,106.68,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250107,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90961558,36.01615427,27701,"1417 Dollar Ave",NA,NA,99.06,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270492,NA,"03/30/2020","edit_date","Live oak","Quercus virginiana","Durham","North Carolina",-78.89481103,36.02087146,27704,"2401-2499 Acadia Street",NA,"Northgate park",10.16,"excellent",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270154,NA,"03/30/2020","edit_date","Pin oak","Quercus palustris","Durham","North Carolina",-78.91282149,35.98146597,27707,"1601-1627 University Drive",NA,"Forest hills park",48.26,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305225,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.90002903,35.99701716,27701,"111-213 Rigsbee Avenue","Downtown",NA,15.24,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304042,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.90022919,35.9956758,27701,"201 N Mangum St","Downtown",NA,17.78,"fair",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305134,NA,"03/30/2020","edit_date","European hornbeam","Carpinus betulus","Durham","North Carolina",-78.9075045,36.00037416,27701,"206 North Duke Street","Downtown",NA,17.78,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305552,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.90510142,35.99760714,27701,"482 W Main St","Downtown",NA,20.32,"good",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305161,NA,"03/30/2020","edit_date","American elm","Ulmus americana","Durham","North Carolina",-78.90886724,36.0023257,27701,"914 Lamond Ave","Downtown",NA,20.32,"excellent",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304792,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.91036056,36.00233167,27701,"1010 Lamond Ave","Downtown",NA,53.34,"good",NA,"no_info",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305795,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.90191328,35.99793128,27701,"275-299 Foster Street",NA,NA,7.62,"fair",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269387,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.91520798,35.98251797,27707,"1521 Hermitage Court",NA,NA,27.94,"good",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2252278,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.93283915,35.99751573,27705,"2085-2097 Duke University Road",NA,NA,83.82,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249909,NA,"03/30/2020","edit_date","Water oak","Quercus nigra","Durham","North Carolina",-78.92146033,36.00751481,27705,"1913 Perry Street","Old west durham",NA,101.6,"poor",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249806,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90560022,36.01398619,27701,"1413 North Duke Street",NA,NA,99.06,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249356,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91109481,36.00791405,27701,"714 Watts St","Walltown",NA,121.92,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305160,NA,"03/30/2020","edit_date","Downy serviceberry","Amelanchier arborea","Durham","North Carolina",-78.90414244,35.99683912,27701,"105 West Chapel Hill Street","Downtown",NA,17.78,"good",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303720,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89750272,35.99545201,27701,"310 Liberty Street","Downtown",NA,60.96,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248758,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.90291408,36.01449784,27701,"1422 Ruffin St",NA,NA,43.18,"good",NA,"naturally_occurring",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2252238,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.93875342,35.99351492,27705,"2301-2347 Duke University Road",NA,NA,68.58,"fair",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249661,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91786471,36.0195625,27705,"1307 Clarendon St",NA,NA,86.36,"poor",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269903,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91518652,35.98239276,27707,"1521 Hermitage Ct",NA,NA,86.36,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305880,NA,"03/30/2020","edit_date","Black gum","Nyssa sylvatica","Durham","North Carolina",-78.91124871,36.00370113,27701,"301 Watts Street","Walltown",NA,7.62,"fair",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305807,NA,"03/30/2020","edit_date","Black gum","Nyssa sylvatica","Durham","North Carolina",-78.9109996,36.00442938,27701,"312 Watts St","Walltown",NA,7.62,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305048,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91231084,36.00504303,27701,"15 Alley","Walltown",NA,10.16,"excellent",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305148,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.91123563,36.0069279,27701,"603 Watts St","Walltown",NA,17.78,"good",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305590,NA,"03/30/2020","edit_date","Black locust","Robinia pseudoacacia","Durham","North Carolina",-78.90265994,35.9979972,27701,"401-499 West Morgan Street",NA,NA,25.4,"excellent",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303864,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.9095512,36.00232787,27701,"1002 Lamond Ave","Downtown",NA,53.34,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304579,NA,"03/30/2020","edit_date","Japanese maple","Acer palmatum","Durham","North Carolina",-78.90210807,35.99760388,27701,"301 West Morgan Street",NA,NA,7.62,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248664,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.92611787,35.9978122,27701,"1722 Duke University Rd",NA,NA,48.26,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248935,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89013618,36.01022749,27701,"217 East Markham Avenue",NA,NA,83.82,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249343,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90838176,36.0167498,27701,"1005 W Club Blvd",NA,NA,119.38,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304326,NA,"03/30/2020","edit_date","Northern red oak","Quercus rubra","Durham","North Carolina",-78.90571988,36.00411928,27701,"501-599 North Duke Street","Downtown",NA,7.62,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304989,NA,"03/30/2020","edit_date","Eastern redbud","Cercis canadensis","Durham","North Carolina",-78.90820608,36.00644187,27701,"612 N Gregson St","Walltown",NA,10.16,"fair",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304505,NA,"03/30/2020","edit_date","Water oak","Quercus nigra","Durham","North Carolina",-78.89950353,36.00555434,27701,"308 West Trinity Avenue",NA,NA,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2252279,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.93088281,35.99825272,27706,"2019 Duke University Rd",NA,NA,66.04,"fair",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248987,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89548436,36.01905919,27704,"311 W Club Blvd",NA,NA,86.36,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2252384,NA,"03/30/2020","edit_date","Water oak","Quercus nigra","Durham","North Carolina",-78.93970096,35.99269524,27705,"2349-2369 Duke University Road",NA,NA,71.12,"good",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249627,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90735006,36.00669007,27701,"918 Monmouth Avenue","Walltown",NA,86.36,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249896,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90982345,36.01263091,27701,"1018 Demerius St","Walltown",NA,101.6,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305257,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.90243524,35.99447218,27701,"550 West Pettigrew Street","Southside/ college view",NA,17.78,"good",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305844,NA,"03/30/2020","edit_date","Overcup oak","Quercus lyrata","Durham","North Carolina",-78.90763611,36.00441094,27701,"977 Minerva Ave","Walltown",NA,12.7,"excellent",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305490,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.90206818,35.99574822,27701,"201-211 West Main Street","Downtown",NA,12.7,"excellent",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305499,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.90185729,35.99330496,27701,"123 Vivian St","Southside/ college view",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304022,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.9022328,35.99368555,27701,"123 Vivian Street","Southside/ college view",NA,15.24,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305801,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.90187472,35.99795651,27701,"275-299 Foster Street",NA,NA,7.62,"fair",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248573,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.86869345,36.00035135,27703,"1012-1014 Benning Street",NA,NA,55.88,"fair",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250163,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89148481,36.01129955,27701,"1714 North Roxboro Street",NA,NA,68.58,"good",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249969,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.92773256,36.01511833,27705,"1020 Rosehill Ave","Old west durham",NA,96.52,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270263,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91599789,35.98005842,27707,"1158 W Forest Hills Blvd",NA,NA,35.56,"fair",NA,"naturally_occurring",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269846,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90964508,35.98196084,27707,"800 E Forest Hills Blvd",NA,NA,43.18,"good",NA,"naturally_occurring",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2268895,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.88402677,36.0209557,27704,"601 East Club Boulevard",NA,NA,60.96,"poor",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2268906,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.88538048,36.02042484,27704,"511 E Club Blvd",NA,NA,63.5,"fair",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270061,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91543731,35.97674833,27707,"121 Forest Wood Dr",NA,NA,91.44,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304247,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.90820456,36.00901308,27701,"900-902 North Gregson Street","Walltown",NA,5.08,"fair",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304941,NA,"03/30/2020","edit_date","Flowering dogwood","Cornus florida","Durham","North Carolina",-78.89863008,36.00715322,27701,"1202 North Street",NA,NA,5.08,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303679,NA,"03/30/2020","edit_date","Silver maple","Acer saccharinum","Durham","North Carolina",-78.90905365,36.00560325,27701,"1010 W Trinity Ave","Walltown",NA,10.16,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305025,NA,"03/30/2020","edit_date","Black gum","Nyssa sylvatica","Durham","North Carolina",-78.91122658,36.00607572,27701,"503 Watts Street","Walltown",NA,10.16,"fair",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305519,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.90222061,35.99434406,27701,"550 West Pettigrew Street","Southside/ college view",NA,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304133,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.9080599,35.99949991,27701,"100-122 North Duke Street","Downtown",NA,17.78,"excellent",NA,"no_info",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303754,NA,"03/30/2020","edit_date","Amur maple","Acer ginnala","Durham","North Carolina",-78.90358463,35.99365869,27701,"309 Blackwell St","Southside/ college view",NA,30.48,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
