"common_name","scientific_name","city","state","diameter_breast_height_CM","condition","native","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","longitude_coordinate","latitude_coordinate","location_type","zipcode","address","neighborhood","location_name","ward","district","overhead_utility","height_M","height_binned_M","percent_population"
"Manilla palm","Adonidia merrillii","Miami","Florida",13.208,"excellent","introduced","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Queens crapemyrtle","Lagerstroemia speciosa","Miami","Florida",30.734,"excellent","introduced","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Queens crapemyrtle","Lagerstroemia speciosa","Miami","Florida",24.384,"excellent","introduced","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Queens crapemyrtle","Lagerstroemia speciosa","Miami","Florida",17.78,"fair","introduced","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quercus virginiana","Quercus virginiana","Miami","Florida",139.446,"excellent","naturally_occurring","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rosemallow","Hibiscus","Miami","Florida",9.398,"good","no_info","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royal poinciana","Delonix regia","Miami","Florida",101.6,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shooting star","Dodecatheon","Miami","Florida",37.592,"excellent","no_info","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syagrus","Syagrus","Miami","Florida",26.416,"good","no_info","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syagrus","Syagrus","Miami","Florida",91.44,"excellent","no_info","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syagrus","Syagrus","Miami","Florida",62.738,"excellent","no_info","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thunbergia","Thunbergia","Miami","Florida",11.43,"excellent","no_info","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Travelers tree","Ravenala madagascariensis","Miami","Florida",22.352,"good","introduced","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scarlet jungleflame","Ixora coccinea","Miami","Florida",15.24,"excellent","introduced","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toog","Petersianthus quadrialatus","Miami","Florida",8.89,"excellent","introduced","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dwarf umbrella tree","Schefflera arboricola","Miami","Florida",18.542,"excellent","introduced","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dwarf umbrella tree","Schefflera arboricola","Miami","Florida",20.32,"good","introduced","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Areca palm","Dypsis lutescens","Miami","Florida",14.732,"good","introduced","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pygmy date palm","Phoenix roebelenii","Miami","Florida",25.146,"excellent","no_info","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pygmy date palm","Phoenix roebelenii","Miami","Florida",17.526,"good","no_info","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pygmy date palm","Phoenix roebelenii","Miami","Florida",19.304,"good","no_info","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Areca palm","Dypsis lutescens","Miami","Florida",13.462,"good","introduced","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australian pine","Casuarina equisetifolia","Miami","Florida",117.602,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toog","Petersianthus quadrialatus","Miami","Florida",176.276,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seifrizs chamaedorea","Chamaedorea cataractarum","Miami","Florida",9.906,"excellent","no_info","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rosemallow","Hibiscus","Miami","Florida",14.732,"good","no_info","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Areca palm","Dypsis lutescens","Miami","Florida",12.446,"excellent","introduced","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Areca palm","Dypsis lutescens","Miami","Florida",8.89,"good","introduced","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dwarf umbrella tree","Schefflera arboricola","Miami","Florida",11.43,"excellent","introduced","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rubber plant","Ficus elastica","Miami","Florida",16.764,"excellent","introduced","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",80.518,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rubber plant","Ficus elastica","Miami","Florida",39.624,"excellent","introduced","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frangipani","Plumeria","Miami","Florida",26.162,"excellent","no_info","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pygmy date palm","Phoenix roebelenii","Miami","Florida",163.068,"excellent","no_info","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Screwpine","Pandanus","Miami","Florida",65.278,"excellent","no_info","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manilla palm","Adonidia merrillii","Miami","Florida",71.12,"excellent","introduced","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manilla palm","Adonidia merrillii","Miami","Florida",38.354,"excellent","introduced","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manilla palm","Adonidia merrillii","Miami","Florida",55.88,"excellent","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manilla palm","Adonidia merrillii","Miami","Florida",56.896,"excellent","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manilla palm","Adonidia merrillii","Miami","Florida",33.02,"excellent","introduced","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",61.468,"excellent","introduced","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",66.04,"excellent","introduced","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plumeria","Plumeria","Miami","Florida",12.7,"excellent","no_info","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benjamin fig","Ficus benjamina","Miami","Florida",39.624,"good","introduced","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Autograph tree","Clusia rosea","Miami","Florida",15.24,"excellent","naturally_occurring","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Autograph tree","Clusia rosea","Miami","Florida",13.462,"excellent","naturally_occurring","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Autograph tree","Clusia rosea","Miami","Florida",19.304,"excellent","naturally_occurring","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Travelers tree","Ravenala madagascariensis","Miami","Florida",210.566,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Travelers tree","Ravenala madagascariensis","Miami","Florida",143.256,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Travelers tree","Ravenala madagascariensis","Miami","Florida",96.774,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syagrus","Syagrus","Miami","Florida",13.462,"excellent","no_info","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",84.328,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",68.58,"excellent","introduced","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",92.964,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",81.28,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",81.788,"good","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",64.77,"excellent","introduced","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",55.88,"excellent","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royal palm","Roystonea regia","Miami","Florida",86.36,"excellent","naturally_occurring","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sea grape","Coccoloba uvifera","Miami","Florida",10.414,"excellent","naturally_occurring","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manilla palm","Adonidia merrillii","Miami","Florida",57.404,"excellent","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syagrus","Syagrus","Miami","Florida",68.326,"excellent","no_info","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinese fan palm","Livistona chinensis","Miami","Florida",89.916,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dracaena","Dracaena","Miami","Florida",33.782,"excellent","no_info","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Travelers tree","Ravenala madagascariensis","Miami","Florida",55.118,"excellent","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Button mangrove","Conocarpus erectus","Miami","Florida",43.434,"fair","naturally_occurring","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Travelers tree","Ravenala madagascariensis","Miami","Florida",62.992,"excellent","introduced","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Travelers tree","Ravenala madagascariensis","Miami","Florida",59.182,"excellent","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Travelers tree","Ravenala madagascariensis","Miami","Florida",54.102,"excellent","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syagrus","Syagrus","Miami","Florida",68.072,"excellent","no_info","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syagrus","Syagrus","Miami","Florida",36.068,"excellent","no_info","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fig","Ficus","Miami","Florida",18.796,"excellent","no_info","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Areca palm","Dypsis lutescens","Miami","Florida",34.29,"excellent","introduced","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fishtail palm","Caryota","Miami","Florida",79.248,"excellent","no_info","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dracaena","Dracaena","Miami","Florida",28.956,"excellent","no_info","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Travelers tree","Ravenala madagascariensis","Miami","Florida",54.102,"excellent","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Travelers tree","Ravenala madagascariensis","Miami","Florida",67.818,"excellent","introduced","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Travelers tree","Ravenala madagascariensis","Miami","Florida",42.418,"excellent","introduced","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Areca palm","Dypsis lutescens","Miami","Florida",9.652,"excellent","introduced","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Areca palm","Dypsis lutescens","Miami","Florida",10.922,"excellent","introduced","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Orchid tree","Bauhinia blakeana","Miami","Florida",50.8,"good","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Council tree","Paulownia tomentosa","Miami","Florida",92.456,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fragrant dracaena","Dracaena fragrans","Miami","Florida",22.098,"excellent","introduced","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Punk tree","Melaleuca quinquenervia","Miami","Florida",109.22,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australian pine","Casuarina equisetifolia","Miami","Florida",55.88,"excellent","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australian pine","Casuarina equisetifolia","Miami","Florida",124.206,"good","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australian pine","Casuarina equisetifolia","Miami","Florida",121.92,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australian pine","Casuarina equisetifolia","Miami","Florida",151.13,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australian pine","Casuarina equisetifolia","Miami","Florida",187.96,"excellent","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",62.738,"excellent","introduced","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",55.88,"excellent","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Punk tree","Melaleuca quinquenervia","Miami","Florida",78.232,"good","introduced","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazilian pepper","Schinus terebinthifolia","Miami","Florida",53.34,"good","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Punk tree","Melaleuca quinquenervia","Miami","Florida",26.162,"excellent","introduced","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dracaena","Dracaena","Miami","Florida",32.004,"excellent","no_info","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manilla palm","Adonidia merrillii","Miami","Florida",17.272,"excellent","introduced","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schefflera","Schefflera","Miami","Florida",124.968,"excellent","no_info","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schefflera","Schefflera","Miami","Florida",38.1,"fair","no_info","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schefflera","Schefflera","Miami","Florida",123.444,"excellent","no_info","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceiba","Ceiba","Miami","Florida",11.176,"excellent","no_info","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frangipani","Plumeria","Miami","Florida",8.382,"excellent","no_info","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dwarf umbrella tree","Schefflera arboricola","Miami","Florida",11.938,"good","introduced","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schefflera","Schefflera","Miami","Florida",83.058,"good","no_info","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Custard apple","Annona reticulata","Miami","Florida",30.48,"fair","introduced","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sapodilla","Manilkara zapota","Miami","Florida",44.45,"excellent","introduced","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mango","Mangifera indica","Miami","Florida",66.294,"excellent","introduced","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",69.85,"excellent","introduced","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papaya","Carica papaya","Miami","Florida",20.828,"excellent","introduced","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mombin","Spondias mombin","Miami","Florida",37.084,"good","introduced","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mombin","Spondias mombin","Miami","Florida",27.94,"excellent","introduced","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cure for all",NA,"Miami","Florida",22.606,"poor","no_info","15.24 to 30.48 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cherimoya","Annona cherimola","Miami","Florida",8.128,"excellent","introduced","0 to 15.24 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",61.468,"excellent","introduced","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",51.816,"excellent","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coconut palm","Cocos nucifera","Miami","Florida",65.024,"excellent","introduced","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tuna cactus","Opuntia ficus-indica","Miami","Florida",39.624,"excellent","introduced","30.48 to 45.72 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetpotato cactus","Cereus","Miami","Florida",74.676,"excellent","no_info","60.96 to 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetpotato cactus","Cereus","Miami","Florida",93.472,"excellent","no_info","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syagrus","Syagrus","Miami","Florida",80.01,"excellent","no_info","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syagrus","Syagrus","Miami","Florida",59.182,"excellent","no_info","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bismarckia palm","Bismarckia","Miami","Florida",136.652,"excellent","no_info","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bismarckia palm","Bismarckia","Miami","Florida",129.54,"excellent","no_info","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manilla palm","Adonidia merrillii","Miami","Florida",52.07,"excellent","introduced","45.72 to 60.96 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pygmy date palm","Phoenix roebelenii","Miami","Florida",78.486,"excellent","no_info","more than 76.2 cm","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
