"city_ID","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","district","diameter_breast_height_CM","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","location_type","zipcode","neighborhood","location_name","ward","overhead_utility","condition","percent_population"
199,"Arizona ash","Fraxinus velutina","Garden Grove","California",-117.9568962,33.78415864,"10092 Bonser Ave",8,45.72,147.6378,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-117.9567622,33.78850407,"10092 Chapman Ave",7,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,"Jacaranda","Jacaranda acutifolia","Garden Grove","California",-117.9533345,33.75266639,"10092 Johannah Ave",6,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-117.9521261,33.75955562,"10100 Westminster Ave",5,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-117.9516245,33.75956619,"10100 Westminster Ave",5,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-117.9517431,33.75956166,"10100 Westminster Ave",5,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-117.9519885,33.7595665,"10100 Westminster Ave",5,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-117.9518758,33.75956216,"10100 Westminster Ave",5,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9569048,33.80108995,"10101 Aldgate Ave",7,45.72,328.084,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,"Queensland pittosporum","Pittosporum rhombifolium","Garden Grove","California",-117.953118,33.75278018,"10101 Johannah Ave",6,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,"Weeping fig","Ficus benjamina","Garden Grove","California",-117.9531199,33.75266873,"10102 Johannah Ave",6,30.48,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,"Water gum","Tristaniopsis laurina","Garden Grove","California",-117.9554963,33.78118025,"10102 Lampson Ave",8,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9564445,33.78127545,"10102 Lampson Ave",8,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9568396,33.79087659,"10102 Melody Park Dr",7,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9569888,33.79621781,"10108 Orangewood Ave",7,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9568366,33.80031961,"10111 Dewey Dr",7,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9569118,33.8003194,"10111 Dewey Dr",7,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9565092,33.79189337,"10111 Edgewood Ln",7,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9566815,33.79188983,"10111 Edgewood Ln",7,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"Red flowering gum","Corymbia ficifolia","Garden Grove","California",-117.9563035,33.78121606,"10111 Lampson Ave",8,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,"Brazilian pepper","Schinus terebinthifolius","Garden Grove","California",-117.9566989,33.79105656,"10111 Melody Park Dr",7,30.48,49.2126,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9569462,33.79641385,"10111 Orangewood Ave",7,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9529753,33.75527118,"10112 Jennrich Ave",6,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"Jacaranda","Jacaranda acutifolia","Garden Grove","California",-117.9529222,33.7526692,"10112 Johannah Ave",6,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9568912,33.79622526,"10112 Orangewood Ave",7,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,"Stump",NA,"Garden Grove","California",-117.9564056,33.77761998,"10112 Stanford Ave",8,15.24,0,"no_info",NA,"0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,"Red flowering gum","Corymbia ficifolia","Garden Grove","California",-117.9564816,33.78142593,"10113 Lampson Ave",8,76.2,98.4252,"introduced","more than 18.29 m","60.96 to 76.2 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9568017,33.79641447,"10115 Orangewood Ave",7,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,"Southern magnolia","Magnolia grandiflora","Garden Grove","California",-117.9566166,33.80032935,"10121 Dewey Dr",7,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,"Southern magnolia","Magnolia grandiflora","Garden Grove","California",-117.9565706,33.8003153,"10121 Dewey Dr",7,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9563339,33.79190181,"10121 Edgewood Ln",7,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9526917,33.75540253,"10121 Jennrich Ave",6,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.952538,33.75968235,"10121 Westminster Ave",5,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9523179,33.75968241,"10121 Westminster Ave",5,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9526694,33.75967511,"10121 Westminster Ave",5,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9565333,33.80099732,"10122 Aldgate Ave",7,60.96,328.084,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9564766,33.80249889,"10122 Becca Dr",7,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.956508,33.80249918,"10122 Becca Dr",7,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9565419,33.80249751,"10122 Becca Dr",7,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9565726,33.80250317,"10122 Becca Dr",7,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9564435,33.80249939,"10122 Becca Dr",7,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9561583,33.79178114,"10122 Edgewood Ln",7,45.72,328.084,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9566894,33.79622166,"10122 Orangewood Ave",7,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,"California fan palm","Washingtonia filifera","Garden Grove","California",-117.9563481,33.79814263,"10122 Parliament Ave",7,76.2,147.6378,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,"Carolina laurel cherry","Prunus caroliniana","Garden Grove","California",-117.952656,33.76257654,"10122 Traylor Way",5,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9566693,33.79640769,"10125 Orangewood Ave",7,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,"Leaf plum purple","Prunus cerasifera","Garden Grove","California",-117.9564062,33.80109134,"10131 Aldgate Ave",7,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,"Leaf plum purple","Prunus cerasifera","Garden Grove","California",-117.9562755,33.80109211,"10131 Aldgate Ave",7,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,"Arizona ash","Fraxinus velutina","Garden Grove","California",-117.9561038,33.78424966,"10131 Bonser Ave",8,45.72,147.6378,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-117.9563436,33.78872874,"10131 Chapman Ave",7,30.48,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-117.9564363,33.80033003,"10131 Dewey Dr",7,30.48,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,"Red flowering gum","Corymbia ficifolia","Garden Grove","California",-117.9562552,33.78142789,"10131 Lampson Ave",8,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,"Peach","Prunus persica","Garden Grove","California",-117.9562607,33.80100216,"10132 Aldgate Ave",7,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,"Western redbud","Cercis occidentalis","Garden Grove","California",-117.956352,33.80100368,"10132 Aldgate Ave",7,15.24,49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9524611,33.75525239,"10132 Jennrich Ave",6,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,"Purple orchid tree","Bauhinia purpurea","Garden Grove","California",-117.952566,33.7526723,"10132 Johannah Ave",6,30.48,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,"Arizona ash","Fraxinus velutina","Garden Grove","California",-117.9560104,33.78348903,"10132 Malinda Ln",8,45.72,147.6378,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.956499,33.79622465,"10132 Orangewood Ave",7,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9564446,33.7964141,"10135 Orangewood Ave",7,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9565281,33.79642553,"10135 Orangewood Ave",7,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9562683,33.79953213,"10141 Brookside Dr",7,60.96,328.084,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9562002,33.79189436,"10141 Edgewood Ln",7,45.72,328.084,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,"Indian laurel fig","Ficus microcarpa","Garden Grove","California",-117.9523249,33.7528003,"10141 Johannah Ave",6,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9560989,33.78143079,"10141 Lampson Ave",8,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9561088,33.80098999,"10142 Aldgate Ave",7,45.72,328.084,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9559506,33.79178586,"10142 Edgewood Ln",7,60.96,328.084,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9560452,33.79178323,"10142 Edgewood Ln",7,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9563736,33.79402242,"10142 Hill Rd",7,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9561096,33.79328113,"10142 Mcmichael Dr",7,45.72,196.8504,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"Arizona ash","Fraxinus velutina","Garden Grove","California",-117.9556536,33.78425145,"10151 Bonser Ave",8,45.72,147.6378,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9559358,33.79189604,"10151 Edgewood Ln",7,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"Pink trumpet tree","Tabebuia impetiginosa","Garden Grove","California",-117.9560293,33.79117102,"10151 Melody Park Dr",7,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,"Pink trumpet tree","Tabebuia impetiginosa","Garden Grove","California",-117.9559157,33.79119376,"10151 Melody Park Dr",7,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,"Arizona ash","Fraxinus velutina","Garden Grove","California",-117.9556971,33.78416364,"10152 Bonser Ave",8,45.72,147.6378,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9564157,33.78850408,"10152 Chapman Ave",7,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-117.9561183,33.78851138,"10152 Chapman Ave",7,15.24,98.4252,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.95221,33.77132522,"10152 Crosby Ave",9,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9523238,33.77132634,"10152 Crosby Ave",9,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9522976,33.7713232,"10152 Crosby Ave",9,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9559896,33.80021466,"10152 Dewey Dr",7,45.72,328.084,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9561414,33.79402714,"10152 Hill Rd",7,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9559569,33.7885109,"10158 Chapman Ave",7,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,"Peach","Prunus persica","Garden Grove","California",-117.9560046,33.78889001,"10161 Chapman Ave",7,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,"Purple orchid tree","Bauhinia purpurea","Garden Grove","California",-117.9555714,33.78870545,"10161 Chapman Ave",7,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9559963,33.7888671,"10161 Chapman Ave",7,30.48,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9559956,33.78879149,"10161 Chapman Ave",7,30.48,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9519296,33.75540443,"10161 Jennrich Ave",6,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"Arizona ash","Fraxinus velutina","Garden Grove","California",-117.9554735,33.78415964,"10162 Bonser Ave",8,45.72,147.6378,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9561412,33.79593331,"10162 Orangewood Ave",7,60.96,328.084,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9561467,33.79604902,"10162 Orangewood Ave",7,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
